"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"438","RT @Dawn_DeMore: https://t.co/295O4PfIFh
@realDonaldTrump You Are #MAGA #Winning #BestPresidentEver <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8> https://t.co/7XdBkQxsqF",FALSE,0,NA,2017-11-23 20:45:27,FALSE,NA,"933798673095561216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","joegretchen94",20,TRUE,FALSE,NA,NA
"439","RT @IvankaTrump: US jobless claims fall as record run persists. #MAGA @realDonaldTrump https://t.co/ouzNJaiPjX",FALSE,0,NA,2017-11-23 20:45:24,FALSE,NA,"933798661028446208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","grannycoo",1844,TRUE,FALSE,NA,NA
"440","RT @LouDobbs: Who’s crooked? Sessions, Mueller, Comey or Weissmann? @JudicialWatch’s Chris Farrell weighs in. #MAGA #TrumpTrain #DTS #Dobbs…",FALSE,0,NA,2017-11-23 20:45:19,FALSE,NA,"933798640572948485",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SusanCTurlingt1",784,TRUE,FALSE,NA,NA
"441","RT @SheriffClarke: America has much to be thankful for. We have been blessed in 2017 with the leadership of @realDonaldTrump. #MAGA
Happy T…",FALSE,0,NA,2017-11-23 20:45:19,FALSE,NA,"933798640363040770",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChelsieLauter",954,TRUE,FALSE,NA,NA
"442","RT @jamesirving2: <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>#TeamTrump We need to follow all who are part of #MAGA. #mitchmcconell and others in gov't have declared war on the…",FALSE,0,NA,2017-11-23 20:45:19,FALSE,NA,"933798639205527552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cristelstarr",69,TRUE,FALSE,NA,NA
"443","RT @SheriffClarke: America has much to be thankful for. We have been blessed in 2017 with the leadership of @realDonaldTrump. #MAGA
Happy T…",FALSE,0,NA,2017-11-23 20:45:18,FALSE,NA,"933798636047265792",NA,"<a href=""http://dawzz.com"" rel=""nofollow"">bamma0</a>","bamma0",954,TRUE,FALSE,NA,NA
"444","RT @IvankaTrump: US jobless claims fall as record run persists. #MAGA @realDonaldTrump https://t.co/ouzNJaiPjX",FALSE,0,NA,2017-11-23 20:45:18,FALSE,NA,"933798633631252480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sioryes",1844,TRUE,FALSE,NA,NA
"445","I NEED YOUR HELP DEPLORABLES! Spread the word &amp; kick in a few bucks at the crowdfunding site… https://t.co/cIHPoImGkG",FALSE,0,NA,2017-11-23 20:45:15,TRUE,NA,"933798624101896194",NA,"<a href=""http://meetedgar.com"" rel=""nofollow"">Meet Edgar</a>","DeplorablesTV",0,FALSE,FALSE,NA,NA
"446","RT @Trey_VonDinkis: #MAGA #Thanksgiving 

Happy Thanksgiving !!

Only So Many Seats at The Big Table ... https://t.co/YNx1FZjLvD",FALSE,0,NA,2017-11-23 20:45:14,FALSE,NA,"933798619211169792",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Skypilot195",15,TRUE,FALSE,NA,NA
"447","RT @Corrynmb: Happy Thanksgiving <U+2764><U+FE0F><ed><U+00A0><U+00BC><ed><U+00BD><U+0081>

I Love my Twitter family- 
have a safe &amp; happy holiday! 
#MAGA <ed><U+00A0><U+00BC><ed><U+00BC><U+00B0><ed><U+00A0><U+00BC><ed><U+00BD><U+0082>",FALSE,0,NA,2017-11-23 20:45:14,FALSE,NA,"933798618582142977",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kathy101252",54,TRUE,FALSE,NA,NA
"448","RT @r_little_finger: @FLOTUS Thank You @USCG for Hosting Thanksgiving for @POTUS @FLOTUS We Stand with you. #God Bless #MAGA #HappyThanksgi…",FALSE,0,NA,2017-11-23 20:45:11,FALSE,NA,"933798607261720576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ctfo123456",28,TRUE,FALSE,NA,NA
"449","RT @sxdoc: Unsealed #FusionGPS Bank Records Reveal $523K Payment From Russian Money Launderer; Hillary-Russia Collusion #MAGA https://t.co/…",FALSE,0,NA,2017-11-23 20:45:11,FALSE,NA,"933798605944586240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","billglaser1",57,TRUE,FALSE,NA,NA
"450","@realDonaldTrump Mr. President
Thank you for giving up a wonderful life
to try and save our republic
I just wanted… https://t.co/6r4RVJ3Qj9",FALSE,0,"realDonaldTrump",2017-11-23 20:45:10,TRUE,"933720598383026176","933798603931504641","25073877","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IMRustyHooks",0,FALSE,FALSE,NA,NA
"451","RT @JiffyJaffe: @jeffmyers01 @ComplyAnalyst In California we say ""if it's Brown flush it down."" #MAGA. <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>",FALSE,0,NA,2017-11-23 20:45:10,FALSE,NA,"933798601519718401",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","glennwa1",1,TRUE,FALSE,NA,NA
"452","RT @mitchellvii: No wonder Democrats hate #MAGA.  If America is great again, they have no one left to blame for personally sucking so hard.",FALSE,0,NA,2017-11-23 20:45:09,FALSE,NA,"933798596721422337",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","judycarr1115",322,TRUE,FALSE,NA,NA
"453","RT @SheriffClarke: America has much to be thankful for. We have been blessed in 2017 with the leadership of @realDonaldTrump. #MAGA
Happy T…",FALSE,0,NA,2017-11-23 20:45:06,FALSE,NA,"933798584603910144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AZMorgan4",954,TRUE,FALSE,NA,NA
"454","Oh great, now we are going to have an extended stay in Syria. If ISIS is done, then GTFO NOW.
https://t.co/SuIC72oSTs
#trump
#maga",FALSE,0,NA,2017-11-23 20:45:05,FALSE,NA,"933798580539633664",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AmericaFirst10",1,FALSE,FALSE,NA,NA
"455","RT @SheriffClarke: America has much to be thankful for. We have been blessed in 2017 with the leadership of @realDonaldTrump. #MAGA
Happy T…",FALSE,0,NA,2017-11-23 20:45:04,FALSE,NA,"933798575456342017",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","1bramant",954,TRUE,FALSE,NA,NA
"456","RT @IvankaTrump: US jobless claims fall as record run persists. #MAGA @realDonaldTrump https://t.co/ouzNJaiPjX",FALSE,0,NA,2017-11-23 20:45:03,FALSE,NA,"933798571857637377",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Fus_Ro_Dakka",1844,TRUE,FALSE,NA,NA
"457","RT @nanaziegler: #CloserNation @thebestcloser #MAGA #CCOT #TrumpTrain #BacktheBlue #Vets #2A YES! Be sure and see this!!!!!<ed><U+00A0><U+00BD><ed><U+00B1><U+0087><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B1><U+0087><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B1><U+0087><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B1><U+0087><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B1><U+0087><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B1><U+0087><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B1><U+0087><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B1><U+0087><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>…",FALSE,0,NA,2017-11-23 20:45:01,FALSE,NA,"933798565209665536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thebestcloser",1,TRUE,FALSE,NA,NA
"458","RT @SheriffClarke: America has much to be thankful for. We have been blessed in 2017 with the leadership of @realDonaldTrump. #MAGA
Happy T…",FALSE,0,NA,2017-11-23 20:45:00,FALSE,NA,"933798558167285760",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Iforexgroup1",954,TRUE,FALSE,NA,NA
"459","RT @DonaldJTrumpJr: Too funny not to share I’ve seen this one floating around and couldn’t resist. #maga https://t.co/vXLJJqvZb6",FALSE,0,NA,2017-11-23 20:44:58,FALSE,NA,"933798551573839872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MyTeamStorm",3181,TRUE,FALSE,NA,NA
"460","RT @SheriffClarke: America has much to be thankful for. We have been blessed in 2017 with the leadership of @realDonaldTrump. #MAGA
Happy T…",FALSE,0,NA,2017-11-23 20:44:55,FALSE,NA,"933798537338466304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tb_trudy",954,TRUE,FALSE,NA,NA
"461","RT @DonaldJTrumpJr: Too funny not to share I’ve seen this one floating around and couldn’t resist. #maga https://t.co/vXLJJqvZb6",FALSE,0,NA,2017-11-23 20:44:52,FALSE,NA,"933798525149827073",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","shulagarcia",3181,TRUE,FALSE,NA,NA
"462","RT @DonaldJTrumpJr: Too funny not to share I’ve seen this one floating around and couldn’t resist. #maga https://t.co/vXLJJqvZb6",FALSE,0,NA,2017-11-23 20:44:52,FALSE,NA,"933798525132926976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jhjanie1",3181,TRUE,FALSE,NA,NA
"463","#NIGERIANS HAVE MORE ACCESS TO #PHONES THAN #FOOD. #PV ISI IT TRUE? 

#WeShallMakeNigeriaGreat #Nigeria #MAGA https://t.co/TS1MU0MLE6",FALSE,0,NA,2017-11-23 20:44:50,FALSE,NA,"933798516467617793",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","victoranilaju",1,FALSE,FALSE,NA,NA
"464","RT @WomenforTrump: Use little red #Maga caps as turkey leg booties.
#HowToPoliticizeThanksgiving https://t.co/6tNLFwnQW5",FALSE,0,NA,2017-11-23 20:44:48,FALSE,NA,"933798508871766018",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xxxm0nsterxxo",15,TRUE,FALSE,NA,NA
"465","RT @SheriffClarke: America has much to be thankful for. We have been blessed in 2017 with the leadership of @realDonaldTrump. #MAGA
Happy T…",FALSE,0,NA,2017-11-23 20:44:45,FALSE,NA,"933798497362595840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JohnPMartucelli",954,TRUE,FALSE,NA,NA
"466","@ahardy316 @kpk67 @DrillbitTaylor2 @MelisaNicole314 @DerikBall @JerseyKidPicks @cousinit3 @magee333 @dsbuckeyes… https://t.co/mfmXhzxTmG",FALSE,2,"ahardy316",2017-11-23 20:44:45,TRUE,"933786950259085313","933798495768731650","1711238244","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EricLevitsky",1,FALSE,FALSE,NA,NA
"467","RT @SheriffClarke: America has much to be thankful for. We have been blessed in 2017 with the leadership of @realDonaldTrump. #MAGA
Happy T…",FALSE,0,NA,2017-11-23 20:44:41,FALSE,NA,"933798479327039489",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DirkDig54388333",954,TRUE,FALSE,NA,NA
"468","RT @balkan_princeza: @realDonaldTrump Happy Thanksgiving!
We will #MAGA by the GRACE of GOD! Amen <ed><U+00A0><U+00BD><ed><U+00B4><U+00B4><U+26AA><ed><U+00A0><U+00BD><ed><U+00B4><U+00B5> https://t.co/fARN2OFWNc",FALSE,0,NA,2017-11-23 20:44:41,FALSE,NA,"933798478500659206",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dawg_lb",2,TRUE,FALSE,NA,NA
"469","@Wh1skeeW4rrior Why not death sentence...maybe easier but it will only cost <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>taxpayers money spent on some worthle… https://t.co/TGwvVXYoyj",FALSE,0,"Wh1skeeW4rrior",2017-11-23 20:44:40,TRUE,"933694013487562752","933798477661900800","379690254","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","NoCollusion",0,FALSE,FALSE,NA,NA
"470","RT @CarmineZozzora: Given that leftists always lie they are in a constant paradox.

#MAGA <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8> https://t.co/WFoqoUMn2F",FALSE,0,NA,2017-11-23 20:44:35,FALSE,NA,"933798455016693761",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","RoseRose3940",2,TRUE,FALSE,NA,NA
"471","RT @OMGno2trump: Read this #MAGA.  This guy is another one of your Republican fake Christians &amp; blatant liars.  He threatened to prosecute…",FALSE,0,NA,2017-11-23 20:44:34,FALSE,NA,"933798449459417088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alexsimon7",83,TRUE,FALSE,NA,NA
"472","RT @sxdoc: Unsealed #FusionGPS Bank Records Reveal $523K Payment From Russian Money Launderer; Hillary-Russia Collusion #MAGA https://t.co/…",FALSE,0,NA,2017-11-23 20:44:32,FALSE,NA,"933798440567439361",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Spur444",57,TRUE,FALSE,NA,NA
"473","@Shastina_Eloff Trump could do a lot of good if people would just let him do his job and have the support of his own party #MAGA",FALSE,1,"Charles61450054",2017-11-23 20:44:28,FALSE,"933792488330055680","933798426483052545","897985250504179712","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Charles61450054",0,FALSE,FALSE,NA,NA
"474","RT @SheriffClarke: America has much to be thankful for. We have been blessed in 2017 with the leadership of @realDonaldTrump. #MAGA
Happy T…",FALSE,0,NA,2017-11-23 20:44:28,FALSE,NA,"933798426403393536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_stryter_",954,TRUE,FALSE,NA,NA
"475","RT @LexiHarleyQuin1: Anyone remember this...
#FollowTheWhiteRabbit #BO #Trump #BreadCrumbs #QAnon #TheStorm #MAGA https://t.co/W7KwuHYv4E",FALSE,0,NA,2017-11-23 20:44:28,FALSE,NA,"933798426126450688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ab5cd3f533d140e",58,TRUE,FALSE,NA,NA
"476","RT @zlando: Happy Thanksgiving to the American people - 
from your BEST friends here in #Israel !!!!!

<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B1><ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B1>

#HappyThanksgiving 
#MAGA…",FALSE,0,NA,2017-11-23 20:44:26,FALSE,NA,"933798415611367426",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Boriken_7",36,TRUE,FALSE,NA,NA
"477","RT @IvankaTrump: US jobless claims fall as record run persists. #MAGA @realDonaldTrump https://t.co/ouzNJaiPjX",FALSE,0,NA,2017-11-23 20:44:24,FALSE,NA,"933798411031101440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ace__of__Hearts",1844,TRUE,FALSE,NA,NA
"478","@HippoCovfefe @IFindtheMissing @braun_fay52 @uniquedeehan1 @KelPort @cjdtwit @2020fight @knkcattle @izonorion71… https://t.co/Db9UI21Pzm",FALSE,4,"HippoCovfefe",2017-11-23 20:44:24,TRUE,"933741834735677441","933798407054831617","913850351517913090","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LynwoodTalks",2,FALSE,FALSE,NA,NA
"479","RT @CONNORFORTRUMP: CLARION<ed><U+00A0><U+00BC><ed><U+00BE><U+00BA>:

UNIFY THE TRUMP TWITTER BASE.

STRENGTH IN NUMBERS.

TOGETHER WE CAN WIN.

#MAGA

<ed><U+00A0><U+00BC><ed><U+00BE><U+00BA>RETWEET<ed><U+00A0><U+00BC><ed><U+00BE><U+00BA> https://t.co/DJB…",FALSE,0,NA,2017-11-23 20:44:20,FALSE,NA,"933798392676933633",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SHOT__GAILLARD",26,TRUE,FALSE,NA,NA
"480","RT @sxdoc: A homeless man spent his last $20 to buy her gas and keep her safe. She was thankful and raised $34,000 to repay him. #MAGA #IAm…",FALSE,0,NA,2017-11-23 20:44:19,FALSE,NA,"933798389157736448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MUMU_2_2",157,TRUE,FALSE,NA,NA
"481","RT @DonaldJTrumpJr: Too funny not to share I’ve seen this one floating around and couldn’t resist. #maga https://t.co/vXLJJqvZb6",FALSE,0,NA,2017-11-23 20:44:19,FALSE,NA,"933798386104504320",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wopot",3181,TRUE,FALSE,NA,NA
"482","@real_AAronB @CNNPolitics @BarackObama Should I thank Obama for his first year as well? Record low employment, stoc… https://t.co/xmtopTsGkt",FALSE,1,"real_AAronB",2017-11-23 20:44:18,TRUE,"933797754220023814","933798383659241472","829165039659646976","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","PattyFromTexas",0,FALSE,FALSE,NA,NA
"483","RT @SheriffClarke: America has much to be thankful for. We have been blessed in 2017 with the leadership of @realDonaldTrump. #MAGA
Happy T…",FALSE,0,NA,2017-11-23 20:44:14,FALSE,NA,"933798368727375872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WillIrwin10",954,TRUE,FALSE,NA,NA
"484","@realDonaldTrump , Happy Thanksgiving to our great President and to all my followers. #MAGA https://t.co/ks4BLAsy9q",FALSE,1,"realDonaldTrump",2017-11-23 20:44:11,FALSE,NA,"933798356475957248","25073877","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Tony1Barth",0,FALSE,FALSE,NA,NA
"485","@echo5juliet @AshDHarrington @RachelLaing The Maldives are no longer going to go under water, so you’d be dry<ed><U+00A0><U+00BE><ed><U+00B4><U+00A8> #maga",FALSE,0,"echo5juliet",2017-11-23 20:44:11,FALSE,"933752787866808322","933798354936459264","24263450","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","poguemahon",0,FALSE,FALSE,NA,NA
"486","RT @Kris_Sacrebleu: Hey #MAGA -- here's what your super genius POTUS said to the Coast Guard today <ed><U+00A0><U+00BD><ed><U+00B9><U+0084>

https://t.co/f6GRcelTDy https://t.co/…",FALSE,0,NA,2017-11-23 20:44:09,FALSE,NA,"933798346250117121",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","coffee_minion",69,TRUE,FALSE,NA,NA
"487","RT @WayneDupreeShow: To the #MAGA family, Happy Thanksgiving to all of you. You are special!

Continue to pray for @realDonaldTrump and the…",FALSE,0,NA,2017-11-23 20:44:06,FALSE,NA,"933798331519680512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","naynayfig",490,TRUE,FALSE,NA,NA
"488","RT @mitchellvii: No wonder Democrats hate #MAGA.  If America is great again, they have no one left to blame for personally sucking so hard.",FALSE,0,NA,2017-11-23 20:44:05,FALSE,NA,"933798331406483456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eve1753cm",322,TRUE,FALSE,NA,NA
"489","RT @IvankaTrump: US jobless claims fall as record run persists. #MAGA @realDonaldTrump https://t.co/ouzNJaiPjX",FALSE,0,NA,2017-11-23 20:44:02,FALSE,NA,"933798317192089600",NA,"<a href=""https://ctrlq.org/"" rel=""nofollow"">DT for 2016</a>","Pam88am",1844,TRUE,FALSE,NA,NA
"490","RT @IvankaTrump: US jobless claims fall as record run persists. #MAGA @realDonaldTrump https://t.co/ouzNJaiPjX",FALSE,0,NA,2017-11-23 20:44:02,FALSE,NA,"933798316781031429",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","mckenzie642",1844,TRUE,FALSE,NA,NA
"491","@GOP Thankful that you've made me proud to be a white supremacist! Oh, and legitimizing my insatiable hunger for teenagers! #MAGA",FALSE,0,"GOP",2017-11-23 20:43:59,FALSE,"933796093594427394","933798303371812867","11134252","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TrumpsTacoBowl",0,FALSE,FALSE,NA,NA
"492","RT @stacy_redvirgo: @realDonaldTrump Thank you Mr President!  #MAGA <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>",FALSE,0,NA,2017-11-23 20:43:58,FALSE,NA,"933798300255473665",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BertyGonzalez4",2,TRUE,FALSE,NA,NA
"493","RT @SheriffClarke: America has much to be thankful for. We have been blessed in 2017 with the leadership of @realDonaldTrump. #MAGA
Happy T…",FALSE,0,NA,2017-11-23 20:43:57,FALSE,NA,"933798294957916160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rtamesis",954,TRUE,FALSE,NA,NA
"494","RT @ToupsFamily: I Am Thankful For... 

#Catholic
#MAGA
#Thanksgiving

https://t.co/9aQlAh7Qib via @Toupsfamily",FALSE,0,NA,2017-11-23 20:43:55,FALSE,NA,"933798286389063681",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","blanca_mar2004",4,TRUE,FALSE,NA,NA
"495","RT @DJTrump45: Now chanting, ""USA! USA! USA!"" is too provocative for California High School. #USA #MAGA #IdiotDems #tcot #P2 https://t.co/8…",FALSE,0,NA,2017-11-23 20:43:54,FALSE,NA,"933798285088837633",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","harrygrizzly",5,TRUE,FALSE,NA,NA
"496","@DonaldJTrumpJr @common_sensewin @SomethingTexty yea i agree talk about you've never been to it's idiotic &amp; uninformative #MAGA",FALSE,0,"DonaldJTrumpJr",2017-11-23 20:43:53,FALSE,"933474888177795078","933798279892160520","39344374","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Emarald_Archer8",0,FALSE,FALSE,NA,NA
"497","I'm thankful for our
Military our #POTUS &amp;
the #MAGA movement,
Happy Thanksgiving <U+2764><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8> https://t.co/OsVPIbSsD2",FALSE,0,NA,2017-11-23 20:43:53,FALSE,NA,"933798278654713856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ReneeSwaney1",0,FALSE,FALSE,NA,NA
"498","RT @IncognitoPatrio: THAT'S MY #President! <ed><U+00A0><U+00BD><ed><U+00B1><U+0087><ed><U+00A0><U+00BD><ed><U+00B1><U+0087><ed><U+00A0><U+00BD><ed><U+00B1><U+0087>So proud &amp; THANKFUL, especially today! Happy Thanksgiving to our @POTUS &amp; @FLOTUS 
#MAGA
#Hap…",FALSE,0,NA,2017-11-23 20:43:53,FALSE,NA,"933798278449238016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","judycarr1115",161,TRUE,FALSE,NA,NA
"499","RT @zlando: Put on you Hijab, go meet the GODFATHER of Arab Terrorism.. and take a family selfie as a keepsake. #Hillary #MAGA https://t.co…",FALSE,0,NA,2017-11-23 20:43:53,FALSE,NA,"933798278151340032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Michael31300435",4,TRUE,FALSE,NA,NA
"500","RT @SheriffClarke: America has much to be thankful for. We have been blessed in 2017 with the leadership of @realDonaldTrump. #MAGA
Happy T…",FALSE,0,NA,2017-11-23 20:43:51,FALSE,NA,"933798271360880640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandyRansome",954,TRUE,FALSE,NA,NA
"501","RT @americandream09: TRUMP @realDonaldTrump #POTUS #FLOTUS @VP @AMERICANDREAM09 #AMERICANDREAM16 #GOP #TRUMP #MAGA @seanhannity #Trumptrain…",FALSE,0,NA,2017-11-23 20:43:50,FALSE,NA,"933798266453610496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kbar29495",1,TRUE,FALSE,NA,NA
"502","RT @DonaldJTrumpJr: Too funny not to share I’ve seen this one floating around and couldn’t resist. #maga https://t.co/vXLJJqvZb6",FALSE,0,NA,2017-11-23 20:43:50,FALSE,NA,"933798265467805696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cadilla01489105",3181,TRUE,FALSE,NA,NA
"503","RT @RoseAnnDeMoro: Draining the swamp according to #MAGA...

HHS oversees the FDA and regulates #BigPharma. Republicans nominate one of the…",FALSE,0,NA,2017-11-23 20:43:44,FALSE,NA,"933798240457179136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","marquesadesade3",386,TRUE,FALSE,NA,NA
"504","RT @SheriffClarke: America has much to be thankful for. We have been blessed in 2017 with the leadership of @realDonaldTrump. #MAGA
Happy T…",FALSE,0,NA,2017-11-23 20:43:41,FALSE,NA,"933798227098431488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","imoura54",954,TRUE,FALSE,NA,NA
"505","4Chan Q-ANON- Alarming In-Depth Analysis- Time to Worry? https://t.co/60YF04d4gW via @YouTube  #blacktwitter #NEWS #Trump #MAGA",FALSE,0,NA,2017-11-23 20:43:40,FALSE,NA,"933798226091741184",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","meanguitar",0,FALSE,FALSE,NA,NA
